"V1","V2","V3","V4","V5"
0.0530228013843401,0.449782961745488,0.00425234953153458,1.00405811837515e-05,2.19706162676349e-16
0.138488724644052,0.0254770322323743,0.010182795926079,1.97472424182704e-05,2.2906667937841e-15
0.00740541476677246,1.47929183502596,0.0456717654097764,8.30292098636904e-06,5.17646122933549e-17
0.266704731419149,2.41998900558218,0.000842569321017082,2.75202168436128e-06,3.304929362784e-19
2.24756947300764,0.0145421205745043,0.1006399454669,0.0016492821530485,3.07988258201717e-17
0.0115102396514478,0.130021320604462,1.06839453639596e-08,1.98532482586878e-10,1.08779987783798e-19
0.108778205883864,0.0196294800447231,0.00151013206954532,3.35834249707437e-09,6.27224374836247e-17
3.38730462845768,0.00635926331584536,0.0283530594703165,3.42112981300445e-06,8.08558689894596e-10
0.0241491129017649,0.260407425855188,0.00013787408872362,5.10176615079438e-08,8.70771581281422e-18
0.0103701075960278,0.00295462317951003,0.0246471901423977,3.15185234537518e-11,3.09398024219539e-20
0.191634172394398,0.0122393000175204,0.0409253172821553,9.44809509157094e-08,3.97295010429609e-15
0.122732724173994,0.000365942065462725,0.000287610146100011,0.00618035795062405,1.0446515345086e-18
0.0567225374037087,0.00455447543050605,0.000102331625872369,1.0125956126904e-09,3.71216809438685e-17
0.020195283654244,0.135006222693661,0.0142349678397342,1.32397675595888e-07,4.73702552277361e-17
0.183847906291447,0.0740223848183275,0.410774733969441,6.65774067801356e-09,1.06014002768894e-13
0.0228607693752981,0.179430501661387,2.03167251652587e-05,7.45667153897367e-07,1.58806091922676e-24
0.43954058239456,0.0326807859659852,5.44025084984835e-06,4.83973945044032e-07,5.18011781681766e-09
0.778741812587099,0.0411576467335272,6.86717041223818e-05,2.2183342700148e-11,5.09062918458243e-13
0.619674238035341,0.00146074387156901,0.224439743146861,6.97219081678578e-07,6.95542897238182e-18
0.411205374296911,0.037489206451443,0.000250489980766439,1.16013704211163e-08,8.8232385922454e-18
0.534655352289696,0.0449018432408688,0.269575632876612,7.29834292145953e-10,5.18716444891601e-12
0.708374312993187,0.000111693403771668,4.83934376253931e-05,2.08972542763739e-10,1.31310130979893e-10
11.3766019169649,0.0041332459780459,2.58700921377939e-09,1.91946829699178e-08,3.0765713977696e-22
0.00679902509938403,1.66996409476328,3.09552668292652,2.51337078530028e-05,1.22173478381905e-09
0.306247027447486,0.0163498250562616,0.000229259709458287,6.63340983426627e-11,1.04659511525765e-08
0.006964769922897,0.37381968755178,0.00164274583981823,5.32661144167997e-09,4.99501530258568e-16
0.0411065004236069,0.016019277175156,9.32249039495841e-06,6.24555029844771e-10,3.69929605944421e-15
0.941343689920892,0.0252293384027549,0.00234534165778615,1.18481413677766e-10,7.72345228728161e-14
3.32379059216943,0.693815241659483,0.0903986812595838,6.73358671061539e-06,1.49281518436274e-27
0.14096050527603,1.34055584727839,5.21793243375272e-05,1.70241921935731e-07,8.85062774047902e-26
1.30246368113239,0.273736698402948,0.000378550398315702,0.00301909483968948,1.69216916802389e-19
3.56508519839436,0.00478179769319004,0.0554552337453359,7.33933293633611e-12,0.00131698334761463
0.0548980551016043,4.77471329030706e-05,9.70265619894179e-05,6.37058746966799e-07,1.10404081892481e-11
0.00849260037604278,0.00375040643309555,0.00518823981962159,6.52442211566302e-12,5.37626449725131e-24
0.0318609671230148,0.0759134355270658,201.024739130564,1.27513296631081e-09,5.40705891842329e-14
1.41192457288411,0.311371346234814,0.000681125987851449,1.01745623746875e-09,7.41377668262541e-20
0.229830992799597,0.397023639640579,0.00793070735041416,4.62497713833738e-09,1.74398693315372e-14
0.311354263574864,0.105099464665613,0.0762962740728152,4.7849236447219e-05,5.38040672551735e-16
0.204456227760709,0.0808127175657288,0.000207398671896449,2.63257004857665e-10,2.40455078863053e-07
2.43308960536571,0.0052105423485631,0.0121021978626369,3.47047241369613e-06,5.24418442241164e-13
0.145638555604292,0.0562519155424483,0.00196113004132421,3.76354061955122e-09,2.87186004816977e-21
3.62609790328728,0.102030113989977,0.00291441229360796,0.000407105872243986,4.93061417374694e-17
0.186704942615933,0.0898470183075008,0.00680715320252369,1.2815172692288e-08,9.91281007188786e-25
0.0542543926234462,0.104077541712229,0.0115839574732563,4.99012420621457e-07,4.68339759489534e-25
0.0717725342228638,0.00522604327758861,0.114590763911986,9.58304895960991e-10,8.06132171341989e-13
0.0222681301443203,0.123814593105224,0.000647756570792455,7.65222221542289e-10,5.23383491279888e-19
0.658644758666048,0.0706673606048687,2.83533669698553e-05,2.95459476192394e-17,4.07647508332259e-17
0.0511060885549106,0.00210255797631752,1.4511854546755,5.79759276977467e-10,1.80002844108774e-20
0.0667104923849429,9.36635874691334e-06,2.16003808966249e-06,1.29489024031372e-07,9.6854465365537e-16
0.508024035962448,0.198044564858175,9.54882259261703e-08,0.00226870864790593,1.13244601972028e-18
0.143487382827456,0.60703210042427,2.92041377329294,4.82757592276058e-05,5.45856894681821e-30
0.696788930817548,0.0142579119894241,0.00262573524422845,3.61020184887039e-09,1.49214377151997e-19
0.0488555342173051,20.0418103070821,0.000296571514286139,1.13782781923719e-15,2.06741424467263e-15
0.0775680802749442,0.000775865836830511,0.000140643312702818,1.38351834855928e-09,3.16073843416659e-19
0.219081255622576,4.02635589803671,0.00602943053154484,1.03062917700417e-07,2.48205675735342e-11
0.121800025972071,0.238779232635333,3.37208960198463e-05,3.33863207134544e-10,0.0294403568874886
0.507827215835502,0.00388045850868607,0.00659692948120178,3.54251061160081e-07,4.93699819888093e-20
0.437194686314222,3.23770770445968,1.34410042529965e-07,1.92647300828838e-07,3.13424946758546e-12
0.236802523339001,0.0348382003517727,0.00795249154348828,3.44922261980543e-11,3.1446832797798e-18
